sale_id,sale_date,quantity,discount_pct,revenue,product_name,category,unit_cost,unit_price,store_name,region_name,customer_name,signup_date
14671,2023-01-30,1,0.15,121.34,Winter Jacket,Apparel,86.68,142.75,Store #011,Southwest,Cathy Koch,2025-12-16
14672,2024-01-25,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #005,West,Megan Foster,2023-11-11
14673,2023-04-04,1,0.2,115.22,Resistance Bands,Sports,93.02,144.03,Store #005,West,Rhonda Williams,2025-07-03
14674,2023-05-07,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #003,Midwest,Ryan Barber,2024-03-17
14675,2023-12-21,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #003,Midwest,Jonathan Booker,2023-10-08
14676,2024-08-29,2,0.2,195.82,Wireless Earbuds,Electronics,93.69,122.39,Store #001,Southwest,Bryan Sheppard,2023-11-19
14677,2023-05-21,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #001,Southwest,Mark Merritt,2024-05-22
14678,2023-01-12,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #016,Southeast,Cynthia Mclaughlin,2024-12-15
14679,2023-09-11,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #013,West,Sarah Evans MD,2024-11-21
14680,2024-08-20,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #007,Midwest,Patrick White,2025-03-08
14681,2023-02-03,3,0.0,452.19,Denim Jeans,Apparel,72.68,150.73,Store #012,Midwest,Elizabeth House,2024-04-06
14682,2023-05-12,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #006,Southeast,Vanessa Villanueva,2023-08-28
14683,2024-11-06,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #014,Southeast,Lori Macdonald,2026-06-24
14684,2024-03-24,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #008,Midwest,Elizabeth Moore,2025-07-04
14685,2024-01-10,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #007,Midwest,Kevin Jacobson,2024-03-16
14686,2023-09-29,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #005,West,Megan Foster,2023-11-11
14687,2024-03-10,2,0.0,244.78,Wireless Earbuds,Electronics,93.69,122.39,Store #004,West,Joshua Newton,2025-01-23
14688,2024-02-24,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #004,West,Paul Campbell,2026-05-26
14689,2024-12-25,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #020,Southwest,Christopher Castillo Jr.,2024-04-24
14690,2024-09-17,2,0.0,198.24,Face Moisturizer,Beauty,66.65,99.12,Store #010,West,James Martin,2024-06-10
14691,2023-05-26,2,0.0,29.72,Running Shoes,Apparel,6.92,14.86,Store #014,Southeast,Bryan Thompson,2025-06-29
14692,2024-12-09,1,0.1,175.82,Bike Helmet,Sports,90.08,195.36,Store #011,Southwest,Megan Foster,2023-11-11
14693,2023-08-03,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #015,Southwest,Katrina Medina,2025-11-11
14694,2023-11-21,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #005,West,Michael Cohen,2024-05-01
14695,2024-06-26,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #005,West,Evan Carlson,2025-02-21
14696,2024-10-18,2,0.0,29.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #020,Southwest,Sarah Lewis,2025-01-11
14697,2023-03-03,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #018,West,Richard Coffey,2026-06-14
14698,2023-10-04,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #020,Southwest,Mary Lyons,2024-08-09
14699,2024-11-02,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #006,Southeast,Kyle Bailey,2024-10-16
14700,2023-07-16,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #005,West,Jessica Gardner,2025-07-16
14701,2023-12-22,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #019,Northeast,Catherine Perkins,2025-01-08
14702,2023-12-23,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #007,Midwest,Ricardo Turner,2026-03-17
14703,2024-11-16,4,0.15,449.14,Cotton T-Shirt,Apparel,60.46,132.1,Store #011,Southwest,Cameron Campbell,2024-02-29
14704,2024-10-22,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #006,Southeast,Kenneth Perez,2023-12-19
14705,2024-06-14,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #001,Southwest,Becky Clark,2024-07-14
14706,2023-01-29,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #016,Southeast,Megan Foster,2023-11-11
14707,2023-02-16,2,0.0,301.46,Denim Jeans,Apparel,72.68,150.73,Store #016,Southeast,David Hancock,2026-04-23
14708,2024-11-12,2,0.0,265.9,Lipstick Set,Beauty,62.3,132.95,Store #019,Northeast,Kathleen Davis,2025-04-01
14709,2024-10-07,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #015,Southwest,Lori Wilson,2023-12-12
14710,2023-08-05,1,0.15,12.63,Running Shoes,Apparel,6.92,14.86,Store #012,Midwest,Veronica Johnson,2023-12-30
14711,2023-10-29,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #005,West,Robert Huber,2025-09-17
14712,2023-07-05,2,0.15,168.5,Face Moisturizer,Beauty,66.65,99.12,Store #009,Midwest,April Lowe,2025-07-24
14713,2024-12-19,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #016,Southeast,Donna Garza,2025-04-16
14714,2023-09-17,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #010,West,Julie Walker,2026-05-27
14715,2023-10-08,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #019,Northeast,Tyler Ferguson,2023-09-07
14716,2023-09-28,1,0.15,104.03,Wireless Earbuds,Electronics,93.69,122.39,Store #019,Northeast,Penny Conner,2024-01-21
14717,2023-02-04,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #010,West,Roberto Wheeler,2025-03-12
14718,2023-10-17,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #002,West,Mrs. Stephanie Lindsey DDS,2024-01-28
14719,2024-03-21,1,0.2,26.94,Smartwatch,Electronics,18.14,33.68,Store #001,Southwest,James Brooks,2024-10-29
14720,2024-08-04,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #018,West,Theresa Peterson,2023-11-19
14721,2024-06-07,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #005,West,Tyler Ferguson,2023-09-07
14722,2023-11-01,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #005,West,Amanda Duarte,2025-05-17
14723,2024-11-18,2,0.0,265.9,Lipstick Set,Beauty,62.3,132.95,Store #012,Midwest,Heather Anderson,2026-05-26
14724,2023-08-01,2,0.1,208.76,Shampoo,Beauty,87.32,115.98,Store #016,Southeast,Kenneth Warren,2025-10-24
14725,2024-08-30,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #008,Midwest,Tiffany Reed,2026-01-27
14726,2024-07-29,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #012,Midwest,Daniel Hernandez,2024-06-25
14727,2024-10-29,1,0.1,9.94,Blender,Home & Kitchen,7.32,11.04,Store #010,West,Nicole Boyd,2023-12-25
14728,2024-01-24,1,0.1,9.94,Blender,Home & Kitchen,7.32,11.04,Store #001,Southwest,Katelyn Davis,2025-01-28
14729,2023-04-14,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #005,West,David Carter,2026-04-16
14730,2023-01-23,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #009,Midwest,Nathan Delgado,2023-11-18
14731,2024-04-24,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #006,Southeast,Brian Cole,2023-09-06
14732,2024-01-05,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #009,Midwest,Christopher Davidson,2023-09-10
14733,2023-12-29,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #020,Southwest,Leslie Miranda,2025-10-01
14734,2023-02-14,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #003,Midwest,Patrick Jordan,2025-09-15
14735,2024-03-20,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #002,West,Melissa Archer,2023-08-25
14736,2024-09-21,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #008,Midwest,Shannon Sanchez,2024-05-19
14737,2024-10-09,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #009,Midwest,Mary Harvey,2025-05-27
14738,2023-02-01,1,0.2,161.94,Water Bottle,Sports,113.36,202.43,Store #015,Southwest,Kristen Delacruz,2024-01-31
14739,2023-05-27,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #013,West,Jeffrey Black,2023-11-23
14740,2023-05-20,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #012,Midwest,Jennifer Lee,2026-05-21
14741,2023-04-17,2,0.15,25.26,Running Shoes,Apparel,6.92,14.86,Store #016,Southeast,John Barnett,2023-11-27
14742,2023-07-26,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #004,West,Kathleen Davis,2025-04-01
14743,2024-02-08,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #002,West,Veronica Powell,2024-06-11
14744,2023-05-15,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #012,Midwest,Frank Vega,2025-02-21
14745,2024-10-26,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #008,Midwest,Elizabeth Moore,2025-07-04
14746,2024-11-27,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #019,Northeast,Peter Rasmussen,2024-04-23
14747,2023-09-10,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #020,Southwest,Kenneth Perez,2023-12-19
14748,2024-06-27,3,0.0,452.19,Denim Jeans,Apparel,72.68,150.73,Store #009,Midwest,Ricardo Turner,2026-03-17
14749,2023-10-01,1,0.15,172.07,Water Bottle,Sports,113.36,202.43,Store #005,West,Ashley Thomas,2023-08-12
14750,2024-07-24,3,0.0,452.19,Denim Jeans,Apparel,72.68,150.73,Store #019,Northeast,Robert Huber,2025-09-17
14751,2023-06-09,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #008,Midwest,Roberto Wheeler,2025-03-12
14752,2023-04-03,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #016,Southeast,Megan Gibbs,2023-08-22
14753,2023-09-28,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #019,Northeast,Trevor Morgan,2024-07-30
14754,2023-09-26,1,0.1,175.82,Bike Helmet,Sports,90.08,195.36,Store #011,Southwest,Ruben Henderson,2025-01-10
14755,2023-11-10,2,0.0,99.58,Coffee Maker,Home & Kitchen,30.14,49.79,Store #012,Midwest,Paul Fisher II,2026-03-04
14756,2024-09-30,2,0.0,301.46,Denim Jeans,Apparel,72.68,150.73,Store #012,Midwest,Paul Garcia,2024-05-10
14757,2024-04-12,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #017,Southwest,Cameron Campbell,2024-02-29
14758,2023-04-29,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #006,Southeast,Jose Wilson,2025-07-16
14759,2023-07-17,2,0.0,433.46,Perfume,Beauty,127.13,216.73,Store #004,West,Cynthia Curtis,2025-12-22
14760,2024-12-27,2,0.1,26.75,Running Shoes,Apparel,6.92,14.86,Store #005,West,Nicholas Hawkins,2025-02-02
14761,2023-04-20,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #017,Southwest,Catherine Perkins,2025-01-08
14762,2023-05-16,2,0.0,383.12,Cookware Set,Home & Kitchen,93.45,191.56,Store #005,West,John Perkins,2026-01-21
14763,2024-11-01,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #006,Southeast,Judy French,2023-08-10
14764,2024-09-06,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #007,Midwest,Christopher Macias,2024-03-09
14765,2024-11-12,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #016,Southeast,Jordan Mccullough,2026-02-24
14766,2023-04-15,2,0.0,244.78,Wireless Earbuds,Electronics,93.69,122.39,Store #015,Southwest,Justin Lee,2025-12-19
14767,2023-10-05,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #001,Southwest,Stephanie Parker,2023-12-15
14768,2024-11-02,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #009,Midwest,Janice Carter,2025-11-30
14769,2024-02-03,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #011,Southwest,Jason Holland,2025-03-21
14770,2024-01-11,3,0.0,432.09,Resistance Bands,Sports,93.02,144.03,Store #004,West,Christopher Whitehead,2025-08-17
14771,2023-06-17,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #018,West,Jessica Frey,2026-02-13
14772,2023-08-25,1,0.2,156.29,Bike Helmet,Sports,90.08,195.36,Store #017,Southwest,Andrew Diaz,2025-01-22
14773,2023-05-06,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #001,Southwest,Melissa Phillips,2024-07-30
14774,2023-01-07,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #005,West,Shawn Rose,2024-12-02
14775,2023-05-15,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #018,West,Crystal Oliver,2024-09-17
14776,2024-09-09,3,0.0,367.17,Wireless Earbuds,Electronics,93.69,122.39,Store #006,Southeast,Cheryl Garza,2026-02-21
14777,2024-05-03,1,0.2,156.29,Bike Helmet,Sports,90.08,195.36,Store #010,West,Robert Rodriguez,2023-09-17
14778,2024-10-13,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #011,Southwest,Dustin Beard,2025-02-08
14779,2024-01-01,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #006,Southeast,Katelyn Ramirez,2026-01-11
14780,2024-06-22,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #005,West,Jim Byrd,2025-01-21
14781,2024-03-06,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #016,Southeast,Cindy Kelley,2026-06-12
14782,2023-10-07,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #006,Southeast,Rhonda Williams,2025-07-03
14783,2024-10-01,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #007,Midwest,Tiffany Walker,2024-02-01
14784,2024-12-25,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #008,Midwest,Kerry Harris,2024-09-25
14785,2024-10-16,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #015,Southwest,Jessica Gardner,2025-07-16
14786,2023-05-17,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #015,Southwest,Ashley Simmons,2024-09-25
14787,2023-08-10,1,0.15,162.83,Cookware Set,Home & Kitchen,93.45,191.56,Store #020,Southwest,Julie Vasquez,2025-09-27
14788,2024-08-15,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #006,Southeast,Andrew Diaz,2025-01-22
14789,2023-12-01,2,0.0,441.34,USB-C Hub,Electronics,146.19,220.67,Store #005,West,Mark Merritt,2024-05-22
14790,2023-01-02,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #016,Southeast,Mr. Charles Barber,2025-03-30
14791,2023-06-19,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #003,Midwest,Richard Galloway,2025-07-18
14792,2023-07-18,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #009,Midwest,Christine Jackson,2025-06-15
14793,2024-12-14,3,0.0,186.63,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #019,Northeast,Keith Johnson,2023-11-13
14794,2024-01-27,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #011,Southwest,Jesse Fields,2023-12-18
14795,2024-05-23,1,0.15,84.25,Face Moisturizer,Beauty,66.65,99.12,Store #003,Midwest,Ashley Wright,2024-11-14
14796,2024-01-01,1,0.2,161.94,Water Bottle,Sports,113.36,202.43,Store #016,Southeast,Mark Trujillo,2025-11-12
14797,2023-04-25,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #001,Southwest,Ronald Day DVM,2026-06-01
14798,2023-07-05,2,0.15,25.26,Running Shoes,Apparel,6.92,14.86,Store #001,Southwest,Kevin Jacobson,2024-03-16
14799,2024-08-04,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #018,West,Jessica Gardner,2025-07-16
14800,2023-03-09,1,0.15,128.12,Denim Jeans,Apparel,72.68,150.73,Store #018,West,Corey Davis,2024-05-08
14801,2023-08-16,1,0.15,187.57,USB-C Hub,Electronics,146.19,220.67,Store #001,Southwest,Gregg Ramos,2024-12-14
14802,2024-08-04,1,0.1,135.66,Denim Jeans,Apparel,72.68,150.73,Store #012,Midwest,Joseph Smith,2026-03-26
14803,2024-05-02,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #020,Southwest,Cathy Koch,2025-12-16
14804,2023-08-27,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #015,Southwest,Elizabeth Edwards,2024-03-03
14805,2023-08-22,3,0.0,44.58,Running Shoes,Apparel,6.92,14.86,Store #004,West,Bobby Welch,2025-11-22
14806,2024-09-18,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #016,Southeast,Michelle Howard,2025-09-26
14807,2023-10-09,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #003,Midwest,Tina Rogers,2024-09-15
14808,2023-11-15,1,0.1,182.19,Water Bottle,Sports,113.36,202.43,Store #002,West,Amy Bailey,2023-11-07
14809,2023-06-13,1,0.1,55.99,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #015,Southwest,Jennifer Lee,2026-05-21
14810,2024-01-18,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #020,Southwest,Bryan Sheppard,2023-11-19
14811,2024-12-05,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #014,Southeast,Walter Rice,2026-01-15
14812,2023-01-19,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #001,Southwest,Glen White,2025-08-21
14813,2023-03-02,2,0.2,212.72,Lipstick Set,Beauty,62.3,132.95,Store #016,Southeast,Christina Butler,2025-05-12
14814,2023-06-26,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #001,Southwest,Jennifer Wilson,2025-12-15
14815,2024-11-01,2,0.0,288.06,Resistance Bands,Sports,93.02,144.03,Store #003,Midwest,Elizabeth House,2024-04-06
14816,2023-06-10,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #004,West,Christopher Patel,2025-10-25
14817,2024-08-21,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #009,Midwest,Robert Woods,2024-08-07
14818,2023-07-04,2,0.0,22.08,Blender,Home & Kitchen,7.32,11.04,Store #008,Midwest,Christopher Graham,2024-05-22
14819,2024-10-20,3,0.0,465.42,Yoga Mat,Sports,87.71,155.14,Store #011,Southwest,Kristine Soto,2024-08-27
14820,2024-02-28,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #002,West,Amy Hamilton,2025-07-21
14821,2023-08-29,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #007,Midwest,Vanessa Villanueva,2023-08-28
14822,2023-12-02,2,0.0,244.78,Wireless Earbuds,Electronics,93.69,122.39,Store #020,Southwest,Andrew Sweeney,2024-10-28
14823,2024-04-20,3,0.0,186.63,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #012,Midwest,Jonathan Booker,2023-10-08
14824,2024-04-16,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #012,Midwest,Frank Patel,2025-11-06
14825,2024-09-27,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #001,Southwest,Rachael Mcgee,2025-10-31
14826,2023-06-21,2,0.15,25.26,Running Shoes,Apparel,6.92,14.86,Store #007,Midwest,Lucas Woodard,2025-12-07
14827,2024-07-18,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #017,Southwest,Regina Moore,2024-12-03
14828,2023-02-28,2,0.0,288.06,Resistance Bands,Sports,93.02,144.03,Store #014,Southeast,Scott Doyle,2024-07-25
14829,2023-01-04,3,0.0,229.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #020,Southwest,Jeffrey Williams,2023-11-28
14830,2023-03-10,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #015,Southwest,Becky Clark,2024-07-14
14831,2023-01-13,2,0.0,301.46,Denim Jeans,Apparel,72.68,150.73,Store #006,Southeast,Christine Jackson,2025-06-15
14832,2023-10-14,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #004,West,Justin Stevens,2025-12-15
14833,2023-08-15,1,0.1,76.07,Laptop Stand,Electronics,62.98,84.52,Store #001,Southwest,Mrs. Stephanie Lindsey DDS,2024-01-28
14834,2024-03-30,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #017,Southwest,Miguel Moore,2025-12-04
14835,2024-07-13,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #014,Southeast,Cynthia Curtis,2025-12-22
14836,2024-10-27,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #012,Midwest,Andrew Sweeney,2024-10-28
14837,2024-12-18,2,0.1,256.95,Winter Jacket,Apparel,86.68,142.75,Store #011,Southwest,Whitney Castillo,2024-02-28
14838,2024-11-30,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #001,Southwest,Dustin Beard,2025-02-08
14839,2023-12-13,1,0.2,120.58,Denim Jeans,Apparel,72.68,150.73,Store #004,West,Daniel Rivas,2025-07-21
14840,2023-12-20,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #015,Southwest,Dalton Scott,2025-03-01
14841,2023-09-12,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #013,West,Donald Pratt,2025-03-13
14842,2024-09-28,1,0.1,182.19,Water Bottle,Sports,113.36,202.43,Store #010,West,Daniel Walters,2025-05-19
14843,2024-02-07,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #005,West,Frank Patel,2025-11-06
14844,2023-07-02,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #017,Southwest,Alexis Brady,2025-09-08
14845,2023-12-04,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #010,West,Stephanie Parker,2023-12-15
14846,2024-12-10,2,0.0,29.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #008,Midwest,Mrs. Paula Newton,2025-01-13
14847,2024-07-20,2,0.0,288.06,Resistance Bands,Sports,93.02,144.03,Store #009,Midwest,Steven Pennington,2026-03-03
14848,2024-11-02,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #009,Midwest,Tina Bradford,2025-12-21
14849,2024-02-15,2,0.0,390.72,Bike Helmet,Sports,90.08,195.36,Store #005,West,Richard Coffey,2026-06-14
14850,2024-05-13,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #013,West,Angela Mitchell,2024-01-07
14851,2024-11-10,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #020,Southwest,Derrick Ortiz,2025-02-16
14852,2023-07-26,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Daniel Hernandez,2024-06-25
14853,2023-10-21,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #004,West,Cody Rodriguez,2026-04-13
14854,2024-01-22,2,0.0,594.82,Dumbbell Set,Sports,144.37,297.41,Store #015,Southwest,Richard Galloway,2025-07-18
14855,2023-02-04,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #015,Southwest,Stephanie Brown,2024-02-02
14856,2024-11-26,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #014,Southeast,Kristen Delacruz,2024-01-31
14857,2024-06-07,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #012,Midwest,Harry Hernandez,2025-06-01
14858,2023-11-19,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #020,Southwest,Vanessa Villanueva,2023-08-28
14859,2023-03-30,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #002,West,Carol Cardenas,2025-08-27
14860,2024-10-23,1,0.2,141.4,Hoodie,Apparel,103.64,176.75,Store #014,Southeast,Vickie Abbott,2023-11-08
14861,2024-10-18,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #005,West,Alexis Brady,2025-09-08
14862,2023-10-24,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #003,Midwest,Eric Hardin,2025-07-31
14863,2024-04-03,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #020,Southwest,Travis Wilson,2024-08-11
14864,2024-10-30,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #019,Northeast,Elizabeth Edwards,2024-03-03
14865,2024-07-04,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #020,Southwest,Amy Bailey,2023-11-07
14866,2023-11-16,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #002,West,Donna King,2026-01-13
14867,2023-06-13,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #009,Midwest,Joseph Gonzalez,2024-02-04
14868,2023-08-06,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #004,West,Ashley White,2024-02-28
14869,2023-09-30,2,0.0,244.78,Wireless Earbuds,Electronics,93.69,122.39,Store #012,Midwest,Daniel Walters,2025-05-19
14870,2024-11-17,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #005,West,Ruben Henderson,2025-01-10
14871,2023-09-22,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #008,Midwest,Roberta Farrell,2024-06-03
14872,2024-03-25,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #018,West,Lucas Woodard,2025-12-07
